tweet_id,tweet_text,class_label,event,split,event_set,target_label,clean_text,text_length,word_count,pred_label,correct
1034116321452150784,@SeCoolar_Right @nandiamitabh @meenakshisharan @DebashishHiTs @Babble524 @hindustanse @madskak @barotchetan99 Thanking for UAE Aid that never is- was or will be . Thankless towards RSS -Seva Bharathi service from day one and to continue as long as they need . #floods,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,thanking for uae aid that never is- was or will be . thankless towards rss -seva bharathi service from day one and to continue as long as they need . floods,156,31,Volunteering and Donations,False
903762889277931521,Our new music video of Rise Up is here! We would like to dedicate this to #Harvey victims - we stand with you. 💜,other_relevant_information,hurricane_harvey_2017,test,set1,Situational Awareness,our new music video of rise up is here! we would like to dedicate this to harvey victims - we stand with you.,109,23,Irrelevant,False
901568556432805888,Extensive damage in Texas. At least 1 dead &amp; other injuries reported. Harvey continues to impact as a tropical storm,infrastructure_and_utility_damage,hurricane_harvey_2017,test,set1,Situational Awareness,extensive damage in texas. at least 1 dead and other injuries reported. harvey continues to impact as a tropical storm,118,20,Critical Rescue,False
1042013641086779392,RT @foggybottomgal: Pig poop and coal ash a real concern for people in the Carolina floods #BanCoalAshPonds #BanManurePits,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,pig poop and coal ash a real concern for people in the carolina floods bancoalashponds banmanurepits,100,16,Irrelevant,False
1031713902462214145,"Light at the end of the tunnel. After five days of incessant efforts in adverse conditions, Kerala finally breathing a sigh of relief. A big salute to everyone who contributed in whatever little way they did. #KeralaFloods #KeralaFloodRelief",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"light at the end of the tunnel. after five days of incessant efforts in adverse conditions, kerala finally breathing a sigh of relief. a big salute to everyone who contributed in whatever little way they did. keralafloods keralafloodrelief",239,38,Irrelevant,False
1040712364788785153,"HURRICANE YETI IS MAKING LANDFALL TONIGHT AT 9:30 in Belmont, NC! Friends Sports Bar is the place to be tonight! We got Beer, Food, Liquor and Wine! All the Hurricane Prep stuff you need.",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"hurricane yeti is making landfall tonight at 9 30 in belmont, nc! friends sports bar is the place to be tonight! we got beer, food, liquor and wine! all the hurricane prep stuff you need.",187,35,Irrelevant,False
1039472837915017216,"#NorfolkVA after this weekends rains BEFORE #HurricaneFlorence lands. We HAVE to address the way we manage #stormwater here and everywhere. Minimize disaster relief, build more BMPs! #Permeable #PICP #RainGarden #SaveTheBay #Infrastructure #GreenInfrastructure #LEED #SITES",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"norfolkva after this weekends rains before hurricaneflorence lands. we have to address the way we manage stormwater here and everywhere. minimize disaster relief, build more bmps! permeable picp raingarden savethebay infrastructure greeninfrastructure leed sites",262,34,Irrelevant,False
1110849267177086978,"I am not even moved by the Cyclone because when I wanted to discuss Emergency Preparedness after the Battlefields disaster you were not concerned, if something is to happen again next week we will lose more lives again &amp; the cycle continues #justanotherdayinZW #CycloneIdai",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"i am not even moved by the cyclone because when i wanted to discuss emergency preparedness after the battlefields disaster you were not concerned, if something is to happen again next week we will lose more lives again and the cycle continues justanotherdayinzw cycloneidai",273,44,Irrelevant,False
1039532702150680576,Contact us at citydesk@bristolnews.com if you will be affected or plan to help those affected by the hurricane. @heraldcourier,caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,contact us at citydesk.com if you will be affected or plan to help those affected by the hurricane.,99,18,Irrelevant,False
1042058675085557761,This may be the first delivery on a motorcycle for the #ConvoyofCare at @wsbtv to benefit victims of Hurricane Florence ἼD !,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,this may be the first delivery on a motorcycle for the convoyofcare at to benefit victims of hurricane florence ἴd !,116,21,Volunteering and Donations,False
1040170625455861765,"People during hurricane season be like. Them. You need water? Me. Please, thank you so much!! Them. No problem, I gotchu. Ὀ1‍♂️ #HurricaneFlorence",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"people during hurricane season be like. them. you need water? me. please, thank you so much!! them. no problem, i gotchu. ὀ1 hurricaneflorence",142,23,Irrelevant,False
1032136151354638336,"In Kerala, hundreds of animal carcasses floating on the water. In Chalakudy only, at least 300 cows (matas) have died. No sanghi has reached there. All they do is spreading hate, fake news, violence and creating chaos during a national disaster. #KeralaFloods",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"in kerala, hundreds of animal carcasses floating on the water. in chalakudy only, at least 300 cows matas have died. no sanghi has reached there. all they do is spreading hate, fake news, violence and creating chaos during a national disaster. keralafloods",256,42,Critical Rescue,False
1032537455382028288,"#Verified If you need individual or group counseling, please contact Active Minds Clinic at Vaikom (#Kottayam, #Ernakulam) for free sessions. Dileep 919447367757 Brahmanayakam 9447387772 Sujit Edwin 7907587004 Ajay 919446744488 #KeralaFloods #RebuildKerala",caution_and_advice,kerala_floods_2018,test,set2,Situational Awareness,"verified if you need individual or group counseling, please contact active minds clinic at vaikom kottayam, ernakulam for free sessions. dileep 919447367757 brahmanayakam 9447387772 sujit edwin 7907587004 ajay 919446744488 keralafloods rebuildkerala",249,31,Volunteering and Donations,False
1110452727719645187,RT @gtizirai: POLL: Do you think enough is being done to help people affected by #CycloneIdai #Zimbabwe #Floods #Chimanimani #Chipinge,other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,poll do you think enough is being done to help people affected by cycloneidai zimbabwe floods chimanimani chipinge,114,18,Volunteering and Donations,False
1040159254785806338,"In anticipation of #HurricaneFlorence, Ive signed a public health emergency declaration for Virginia. As @POTUS said, were prepared to support communities that need our help and are working closely with state health and emergency management officials.",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"in anticipation of hurricaneflorence, ive signed a public health emergency declaration for virginia. as said, were prepared to support communities that need our help and are working closely with state health and emergency management officials.",243,35,Volunteering and Donations,False
1030786210539528192,"The kind of devastation Kerala has seen the entire focus of Cen. Govt. ought to have been on #KeralaFloods. Sadly that’s not the fact, same thing happened with Okchi Cyclone” in TN. Did CG react so lethargically when Guj was reeling in floods? Not a time or Place for politics",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"the kind of devastation kerala has seen the entire focus of cen. govt. ought to have been on keralafloods. sadly that s not the fact, same thing happened with okchi cyclone in tn. did cg react so lethargically when guj was reeling in floods? not a time or place for politics",274,51,Irrelevant,False
1117809698122674181,"Colleague Annelies of @YoungAfricaNL came to visit #Zimbabwe &amp; #Mozambique. She assessed the damage of #CycloneIdai to YA centres. The destruction is huge. Great cleaned up, resumed training thanks to donors but there is so much repair to be done. Help:",infrastructure_and_utility_damage,cyclone_idai_2019,test,set1,Situational Awareness,"colleague annelies of came to visit zimbabwe and mozambique. she assessed the damage of cycloneidai to ya centres. the destruction is huge. great cleaned up, resumed training thanks to donors but there is so much repair to be done. help",236,40,Volunteering and Donations,False
1112845876656050180,The damage to infrastructure in #Mozambique #Malawi and #Zimbabwe is estimated at $1 billion. With your donation we can begin #TheNextMile to restore &amp; rebuild. Donate here:  #CycloneIdai,infrastructure_and_utility_damage,cyclone_idai_2019,test,set1,Situational Awareness,the damage to infrastructure in mozambique malawi and zimbabwe is estimated at 1 billion. with your donation we can begin thenextmile to restore and rebuild. donate here cycloneidai,181,28,Volunteering and Donations,False
1108330257789132800,RT @weldon_dott: H.E President E.D Mnangagwa arrives in Mutare today to spearhead efforts in combating the effects of #CycloneIdai /,other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,h.e president e.d mnangagwa arrives in mutare today to spearhead efforts in combating the effects of cycloneidai,112,17,Volunteering and Donations,False
1032426550048768000,"#Todaynewshub, #TeluguNews, #LatestNewsUpdates SBI blocked fake Kerala Flood Relief Fund",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"todaynewshub, telugunews, latestnewsupdates sbi blocked fake kerala flood relief fund",85,10,Volunteering and Donations,False
1039459211837620224,"Wilmington, NC Mayor Bill Saffo: Take (Hurricane Florence) very seriously. Prepare because once this storm is upon us, were not going to be able to send emergency personnel out to rescue you. You need to make preparations now and get ready",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"wilmington, nc mayor bill saffo take hurricane florence very seriously. prepare because once this storm is upon us, were not going to be able to send emergency personnel out to rescue you. you need to make preparations now and get ready",236,41,Volunteering and Donations,False
1110027807348920320,"To those who said there was nothing the Zim government could have done to avert the Cyclone Idai catastrophe. Its sad when we raise these issues, instead of learning from it, people say we are anti-government and unpatriotic.",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"to those who said there was nothing the zim government could have done to avert the cyclone idai catastrophe. its sad when we raise these issues, instead of learning from it, people say we are anti-government and unpatriotic.",225,38,Irrelevant,False
1110817650349957120,Zimbabweans were doing extremely well as ordinary citizens without politicians meddling in the their efforts for #CycloneIdai victims. It’s not a mistake that some of the political parties have Head Offices in Roads named Rotten Row”. Anything they touch goes rotten,other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,zimbabweans were doing extremely well as ordinary citizens without politicians meddling in the their efforts for cycloneidai victims. it s not a mistake that some of the political parties have head offices in roads named rotten row . anything they touch goes rotten,265,43,Irrelevant,False
1034814701035765764,"Even NASA report says that Kerala Floods is also a Man Made Disaster along with Rains. How? Well, NASA report says that authorities opened 80 dams in the region at the same time, including the",infrastructure_and_utility_damage,kerala_floods_2018,test,set2,Situational Awareness,"even nasa report says that kerala floods is also a man made disaster along with rains. how? well, nasa report says that authorities opened 80 dams in the region at the same time, including the",192,35,Irrelevant,False
1032295777593249793,"At Malmurri village in Wayanad, in #Kerala - 7 homes were swept away by massive landslide at 10.30 am on 9 August. 65 families, including 20 children have moved out of village to relief camps. Save the Children assessed the damage @stc_india #KeralaReliefFund #KeralaFloodRelief",infrastructure_and_utility_damage,kerala_floods_2018,test,set2,Situational Awareness,"at malmurri village in wayanad, in kerala - 7 homes were swept away by massive landslide at 10.30 am on 9 august. 65 families, including 20 children have moved out of village to relief camps. save the children assessed the damage keralarelieffund keralafloodrelief",264,43,Volunteering and Donations,False
1032337459009314816,Why is the @narendramodi Govt denying to accept Rs. 700 crore Kerala flood relief grant from the UAE? why so nasty politics over natural calamity in the state? Shame! @UN @UNICEF @INCIndia @AITCofficial @MamataOfficial @derekobrienmp @JhaSanjay @INCKerala #KeralaFloods,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,why is the govt denying to accept rs. 700 crore kerala flood relief grant from the uae? why so nasty politics over natural calamity in the state? shame! keralafloods,165,29,Volunteering and Donations,False
1108760519182372866,"In admiration of #Mozamique’s people’s hearts, solidarity and resilience.",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"in admiration of mozamique s people s hearts, solidarity and resilience.",72,11,Irrelevant,False
1030408433697087488,We should contribute whatever possible we can to rebuild the lives of the flood affected people in Kerala. It is heartbreaking to see people suffering. Please share and do your bit! #KeralaFoods,infrastructure_and_utility_damage,kerala_floods_2018,test,set2,Situational Awareness,we should contribute whatever possible we can to rebuild the lives of the flood affected people in kerala. it is heartbreaking to see people suffering. please share and do your bit! keralafoods,193,32,Volunteering and Donations,False
1033653428457631744,"Kerala Floods – Humbled by unsung heroes, say rescue officers  #keralafloods #KeralaFloodRescue #indianairforce #rebuildkerala #standwithkerala",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"kerala floods humbled by unsung heroes, say rescue officers keralafloods keralafloodrescue indianairforce rebuildkerala standwithkerala",135,14,Volunteering and Donations,False
1037572789790797824,"In a review meeting held on Sunday evening, CM Pinarayi Vijayan instructed the officials to ensure that the relief also reaches State’s interstate migrant workers. There are thousands of migrant workers in the affected areas, many of who lack shelter &amp; food.#KeralaFloodRelief",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"in a review meeting held on sunday evening, cm pinarayi vijayan instructed the officials to ensure that the relief also reaches state s interstate migrant workers. there are thousands of migrant workers in the affected areas, many of who lack shelter and food.keralafloodrelief",277,43,Volunteering and Donations,False
1031282136320499713,Indian army ὤF✊#KeralaFloodRescue,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,indian army ὤf keralafloodrescue,32,4,Volunteering and Donations,False
1107651624825208833,RT @NehandaRadio: Red Cross says Mozambique’s Beira port devastated by cyclone -,infrastructure_and_utility_damage,cyclone_idai_2019,test,set1,Situational Awareness,red cross says mozambique s beira port devastated by cyclone -,62,11,Volunteering and Donations,False
1034390283067244544,CBSE to Provide Digital Marksheets to Kerala Flood Affected Students Read:  #CBSE #KeralaFloods,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,cbse to provide digital marksheets to kerala flood affected students read cbse keralafloods,91,13,Volunteering and Donations,False
1034313157538406400,. @RahulGandhi visits #KeralaFloodRelief camps. #RebuildingKerala. @INCIndia,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,. visits keralafloodrelief camps. rebuildingkerala.,51,5,Resource Requests,False
1030390489130840064,"To all National Medias and Central Authorities ὄ7 This is the current situation in Kerala . 14 districts in Kerala has been effected ὡ2 This is just a small part . Many houses , roads , over bridges, etc. has been effected. #KeralaRain #KeralaFloods @Forumkeralam1 @Forumreelz",infrastructure_and_utility_damage,kerala_floods_2018,test,set2,Situational Awareness,"to all national medias and central authorities ὄ7 this is the current situation in kerala . 14 districts in kerala has been effected ὡ2 this is just a small part . many houses , roads , over bridges, etc. has been effected. keralarain keralafloods",247,44,Irrelevant,False
1030987378184224768,"We need leaders like this to spread awareness. The time is now, please help. #kerala #KeralaRains #KeralaFloods",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"we need leaders like this to spread awareness. the time is now, please help. kerala keralarains keralafloods",108,17,Resource Requests,False
1032946580549033986,#KeralaAidPolitics | @AnchorAnandN presents the timeline of how the row over Rs 700 crore UAE Kerala aid began. Connecting the dots  #KeralaFloods #SOSKerala,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,keralaaidpolitics presents the timeline of how the row over rs 700 crore uae kerala aid began. connecting the dots keralafloods soskerala,137,21,Volunteering and Donations,False
1036492919211839488,"@madhukishwar @myogiadityanath External Affairs Minister, Finance Minister go to AIIMS for treatment but Communist Kerala CM @CMOKerala goes to Capitalist US for treatment, not even to UAE which he claimed was giving ₹700 crore aid to his flood hit State but was refused by Modi Government.",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"external affairs minister, finance minister go to aiims for treatment but communist kerala cm goes to capitalist us for treatment, not even to uae which he claimed was giving 700 crore aid to his flood hit state but was refused by modi government.",247,43,Volunteering and Donations,False
1033749785726017536,"Dear @NoufMarwaai you spoke about Kerala our Hospitality and Food, but didnt see your tweet on #KeralaFloods and #Onam this Festival is not limited to Hindus it belong to every Keralites. Both not yet over so please hurry",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"dear you spoke about kerala our hospitality and food, but didnt see your tweet on keralafloods and onam this festival is not limited to hindus it belong to every keralites. both not yet over so please hurry",206,37,Irrelevant,False
1042134831549898760,Pungo restaurant floods worse than ever before” on same day twin brothers purchase property,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,pungo restaurant floods worse than ever before on same day twin brothers purchase property,90,14,Irrelevant,False
1037745832215248897,RSS Sah Sarkaryavah Shri Manmohan Vaidya stated that the entire nation will stand and work together in solidarity with Seva Bharathi to overcome the Kerala floods calamity. For flood,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,rss sah sarkaryavah shri manmohan vaidya stated that the entire nation will stand and work together in solidarity with seva bharathi to overcome the kerala floods calamity. for flood,182,29,Irrelevant,False
1106875491892506624,"Amid all the horrific news in the world the last few days, you probably havent heard of the deadly #Cyclone causing massive destruction in #Mozambique &amp; #Malawi, Cyclone #Idai",infrastructure_and_utility_damage,cyclone_idai_2019,test,set1,Situational Awareness,"amid all the horrific news in the world the last few days, you probably havent heard of the deadly cyclone causing massive destruction in mozambique and malawi, cyclone idai",173,29,Critical Rescue,False
1108688052073971715,"We have joined the @decappeal for aid following #CycloneIdai The next 48 hours are critical. Please, give what you can today ὄ9",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"we have joined the for aid following cycloneidai the next 48 hours are critical. please, give what you can today ὄ9",115,21,Volunteering and Donations,False
1039888727361904641,"#HurricaneFlorence Evacuation PSA: Take your pets with you. Don’t leave them behind. If you’re unable to do so, the non-profit contact info below can help Garrett Patrick Regional Director 513-378-7500 Cincinnati, OH That’s me. Give me all your dogs. Keep ya fucking cats tho.",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"hurricaneflorence evacuation psa take your pets with you. don t leave them behind. if you re unable to do so, the non-profit contact info below can help garrett patrick regional director 513-378-7500 cincinnati, oh that s me. give me all your dogs. keep ya fucking cats tho.",274,47,Irrelevant,False
1040190573783773184,"Excellent point made. I remember being inundated with rain when Ike came through my area (Im in NW IN). Although well inland, I still had close to 8 of rain which produced record flooding. Do not take Florence likely folks! If told to evacuate, get out! You see what Harvey did.",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"excellent point made. i remember being inundated with rain when ike came through my area im in nw in . although well inland, i still had close to 8 of rain which produced record flooding. do not take florence likely folks! if told to evacuate, get out! you see what harvey did.",277,52,Critical Rescue,False
1039566379182120961,"#HurricaneFlorence - - @fema has a free app for Apple &amp; Android mobile devices that will allow you to receive real-time alerts from @NWS, locate open emergency shelters near you, &amp; find disaster recovery centers where you can talk to FEMA personnel:",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"hurricaneflorence - - has a free app for apple and android mobile devices that will allow you to receive real-time alerts from , locate open emergency shelters near you, and find disaster recovery centers where you can talk to fema personnel",241,41,Volunteering and Donations,False
722181423562649601,@HARDWELL wanto to make non profit concert for earthquake victims in ecuador??? Please answer!!!! @HARDWELL,other_relevant_information,ecuador_earthquake_2016,test,set1,Situational Awareness,wanto to make non profit concert for earthquake victims in ecuador??? please answer!!!!,87,13,Irrelevant,False
1039399886498684928,"my biggest fear too! Running out of supplies, food, &amp; water at the hospital when your house is currently well stocked ὣ1ὢDὤFἿB",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"my biggest fear too! running out of supplies, food, and water at the hospital when your house is currently well stocked ὣ1ὢdὤfἷb",128,22,Resource Requests,False
1031513772475789317,Kashmir or Kerala! The army of the country has only one religion - nationalism #indianArmedForces #IndiaForKerala #kashmir #Kashmiris #SaveKerala #StandforKerala #StandforTruth #Stand4Truth #BajrangPunia Hardik Pandya #MCIHUD #StRamRahimTeachesHumanity @adgpi,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,kashmir or kerala! the army of the country has only one religion - nationalism indianarmedforces indiaforkerala kashmir kashmiris savekerala standforkerala standfortruth stand4truth bajrangpunia hardik pandya mcihud stramrahimteacheshumanity,241,27,Irrelevant,False
721742501133033473,RT @NBCNews: #Ecuador declares national emergency after scores killed in huge quake,caution_and_advice,ecuador_earthquake_2016,test,set1,Situational Awareness,ecuador declares national emergency after scores killed in huge quake,69,10,Critical Rescue,False
721851413668708353,RT @unicefaustralia: UNICEF has helped children through tough times in Ecuador for over 40 yrs &amp; well continue today. #EcuadorEarthquake h,other_relevant_information,ecuador_earthquake_2016,test,set1,Situational Awareness,unicef has helped children through tough times in ecuador for over 40 yrs and well continue today. ecuadorearthquake h,118,19,Volunteering and Donations,False
1030762157489549313,The Central Government of India should declare the Kerala Floods as National Disaster immediately.,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,the central government of india should declare the kerala floods as national disaster immediately.,98,14,Irrelevant,False
1039462192444317696,Get out! I helped rescue people online during Hurricane Harvey. Most people that found themselves in trouble did so because they did not leave. Get to a shelter or go get a hotel a few hours away. Just Go. Also get a life jacket for your pets. #HurricaneFlorence #FlorenceNC,caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,get out! i helped rescue people online during hurricane harvey. most people that found themselves in trouble did so because they did not leave. get to a shelter or go get a hotel a few hours away. just go. also get a life jacket for your pets. hurricaneflorence florencenc,272,49,Volunteering and Donations,False
1039799095685144582,#KeralaFloods relief work by state government is a big scam .. govt supplied packs worth rupees 2000 free of cost to affected people. Contents of the pack were worth only 500 rupee. State govt should also clarify whether any auction was conducted 4 buying those goods.,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,keralafloods relief work by state government is a big scam .. govt supplied packs worth rupees 2000 free of cost to affected people. contents of the pack were worth only 500 rupee. state govt should also clarify whether any auction was conducted 4 buying those goods.,267,46,Volunteering and Donations,False
1039606179675164673,@CeciliaVega @matthewjdowd @realDonaldTrump I hope trump throws paper towels at the victims of Hurricane Florence like he did in PR and then says what a great job he did!!!,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,i hope trump throws paper towels at the victims of hurricane florence like he did in pr and then says what a great job he did!!!,128,26,Irrelevant,False
722102612229799936,"@jk_rowling lots of food and medicines. In the earthquake, more than 500.000 people lost their homes. Thanks!",infrastructure_and_utility_damage,ecuador_earthquake_2016,test,set1,Situational Awareness,"lots of food and medicines. in the earthquake, more than 500.000 people lost their homes. thanks!",97,16,Resource Requests,False
1033668716284837888,what if i told you that next year the floods would be even worse. #KeralaFloods #climatechange,other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,what if i told you that next year the floods would be even worse. keralafloods climatechange,92,16,Irrelevant,False
1039485785278439424,‘We’re in the bull’s eye’: Outer Banks evacuations begin as Hurricane Florence churns toward N.C.,caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,we re in the bull s eye outer banks evacuations begin as hurricane florence churns toward n.c.,94,17,Critical Rescue,False
1041636882113814528,Monday and your @CBS6Albany morning team is ready with your top stories - including when all the rain is coming from #HurricaneFlorence now a tropical depression.,caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,monday and your morning team is ready with your top stories - including when all the rain is coming from hurricaneflorence now a tropical depression.,149,25,Irrelevant,False
1040149416756293632,"RT @NyleDiMarco: yeah sure make fun of sign language interpreters during hurricane Florence emergency, but don’t forget to evacuate lmao",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"yeah sure make fun of sign language interpreters during hurricane florence emergency, but don t forget to evacuate lmao",119,19,Critical Rescue,False
1039908785668673543,"Hurricane Florence is a very dangerous and serious storm. To those in the path of this storm, please heed all local authorities warnings and get you and your family to a safe place. @TMobile is ready to respond to local communities needs and help recover when its safe to do.",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"hurricane florence is a very dangerous and serious storm. to those in the path of this storm, please heed all local authorities warnings and get you and your family to a safe place. is ready to respond to local communities needs and help recover when its safe to do.",266,49,Volunteering and Donations,False
1042058531342626816,Lumbee River EMCs restoration efforts resumed this morning and crews from around the country have joined to help. Hurricane Florence created extensive damage through all parts of our system and line personnel,infrastructure_and_utility_damage,hurricane_florence_2018,test,set2,Situational Awareness,lumbee river emcs restoration efforts resumed this morning and crews from around the country have joined to help. hurricane florence created extensive damage through all parts of our system and line personnel,208,32,Volunteering and Donations,False
1042057856214884352,Take the FREE on-line #Drones in #Emergency Management Course found at  #PublicSafety #Drone #JITDT #Florence #SAR #USAR #Rescue #LawEnforcement #Police #Sheriff #Deputy #Firefighter #EMS #EMT #Medic #Paramedic #Hurricane #Tornado #Flood #NC #SC #VA #N,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,take the free on-line drones in emergency management course found at publicsafety drone jitdt florence sar usar rescue lawenforcement police sheriff deputy firefighter ems emt medic paramedic hurricane tornado flood nc sc va n,226,34,Volunteering and Donations,False
1040150789862383616,"A reminder as #HurricaneFlorence approaches: Animals are far too often the forgotten victims of natural disasters, as weve seen first hand.",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"a reminder as hurricaneflorence approaches animals are far too often the forgotten victims of natural disasters, as weve seen first hand.",137,21,Volunteering and Donations,False
1111155507186884609,"Zanu PF responded with more than 100, 4 x 4 vehicles . Thats what a responsible political party does However, @NewsDayZimbabwe has been taking videos of those cars alleging that they are grabbing aid. A nation of confused people",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"zanu pf responded with more than 100, 4 x 4 vehicles . thats what a responsible political party does however, has been taking videos of those cars alleging that they are grabbing aid. a nation of confused people",211,38,Volunteering and Donations,False
1111196451730833408,RT @News24: Mozambique: One million people without aid after cyclone,other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,mozambique one million people without aid after cyclone,55,8,Volunteering and Donations,False
1110427079332507648,Watch: #CycloneIdai partisan aid distribution haunts victims @tapiwazivira @NewsDayZimbabwe @EversonMushava @stozvirevaa @HStvZim @johnmokwetsi @wisdomdzungairi @thestandardzim @tinosamk @SoutherneyeZim @ninja_reezy @Zimindependent @dreymutasa @263Chat #NewsDayZim #heartnation,other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,watch cycloneidai partisan aid distribution haunts victims newsdayzim heartnation,81,9,Volunteering and Donations,False
1041710591860269060,#Drone army is ready to swoop in for #Florence power recovery. Insurers including @Travelers and @USAA say they’ll also use the technology to inspect properties and collect evidence for claims after the storm has passed.,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,drone army is ready to swoop in for florence power recovery. insurers including and say they ll also use the technology to inspect properties and collect evidence for claims after the storm has passed.,201,34,Volunteering and Donations,False
1034635048006217729,"The children of Kerala will go back to school tomorrow, with the exception of a few in severely affected areas. Many of these children were affected by the floods. Schools in the affected areas have been sanitized to welcome them. #KeralaFloodRelief",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"the children of kerala will go back to school tomorrow, with the exception of a few in severely affected areas. many of these children were affected by the floods. schools in the affected areas have been sanitized to welcome them. keralafloodrelief",248,41,Volunteering and Donations,False
722067413144047616,RT @ERojasLevi: The most pressing need is finding equipment and professionals to assist in rescue operations. #EcuadorEarthquake,other_relevant_information,ecuador_earthquake_2016,test,set1,Situational Awareness,the most pressing need is finding equipment and professionals to assist in rescue operations. ecuadorearthquake,111,15,Volunteering and Donations,False
1039796265284861952,"My new post Mr Udit Raj you tweeted this .. Saying Gold and property of the Hindu temple should be sold to raise money for flood relief in Kerala Do you know KERALA churches get this much of money every quarter, this is as per last FCRA reports availabl",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"my new post mr udit raj you tweeted this .. saying gold and property of the hindu temple should be sold to raise money for flood relief in kerala do you know kerala churches get this much of money every quarter, this is as per last fcra reports availabl",253,49,Volunteering and Donations,False
721691442654130176,RT @DocFossil: 7.8 Earthquake in Ecuador more powerful than Japan. Strongest since 1979. Some landslides block rescue efforts.,other_relevant_information,ecuador_earthquake_2016,test,set1,Situational Awareness,7.8 earthquake in ecuador more powerful than japan. strongest since 1979. some landslides block rescue efforts.,111,16,Volunteering and Donations,False
1042076419956920323,"Amazing shots of the scale of the work put in by @SCDOTPress, @USACEHQ and the @USNationalGuard who have pulled in from across 28 states to help the #HurricaneFlorence flood effort. Proud to have been part of the team.",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"amazing shots of the scale of the work put in by , and the who have pulled in from across 28 states to help the hurricaneflorence flood effort. proud to have been part of the team.",180,36,Volunteering and Donations,False
1041958453324001281,"2,000 cubic yards of coal ash—enough to fill 180 dump trucks—were displaced due to #HurricaneFlorence, posing a massive water pollution threat to nearby communities.",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"2,000 cubic yards of coal ash enough to fill 180 dump trucks were displaced due to hurricaneflorence, posing a massive water pollution threat to nearby communities.",164,26,Critical Rescue,False
